processes,size,time
4,100,1.3819
4,100,2.0943
4,100,2.07471
4,100,2.07747
4,100,2.10674
4,100,1.22972
4,100,1.23347
4,100,1.26016
4,100,2.08651
4,100,2.07583
4,100,2.07822
4,100,2.07019
4,100,2.12332
4,100,1.24284
4,100,2.09222
4,100,1.23021
4,100,1.23979
4,100,2.0995
4,100,2.07064
4,100,1.22487
4,100,1.25779
4,100,2.08215
4,100,1.22626
4,100,2.08629
4,100,2.07583
4,100,2.07137
4,100,1.22551
4,100,2.08631
4,100,2.07687
4,100,2.06759
4,100,1.24789
4,100,1.29173
4,100,2.08769
4,100,2.07588
4,100,2.0475
4,100,2.08606
4,100,2.08536
4,100,1.26643
4,100,1.23351
4,100,1.31837
4,100,2.08093
4,100,2.09468
4,100,2.09311
4,100,1.24545
4,100,2.04838
4,100,2.04982
4,100,2.08239
4,100,1.23474
4,100,1.27854
4,100,1.24798
4,100,2.07618
4,100,2.08433
4,100,2.06288
4,100,2.05218
4,100,1.2395
4,100,1.22943
4,100,2.23384
4,100,1.24515
4,100,2.07499
4,100,1.22619
4,100,2.07951
4,100,2.08462
4,100,2.18725
4,100,1.23023
4,100,1.24662
4,100,2.07581
4,100,2.05817
4,100,1.23805
4,100,2.0777
4,100,1.33519
4,100,1.22976
4,100,1.23812
4,100,2.34504
4,100,1.27358
4,100,1.23032
4,100,1.28698
4,100,2.08901
4,100,1.25973
4,100,1.30847
4,100,1.22253
4,100,1.25065
4,100,1.2546
4,100,1.24314
4,100,2.10816
4,100,2.08514
4,100,1.2569
4,100,1.25141
4,100,2.06637
4,100,1.23677
4,100,2.08637
4,100,1.24383
4,100,2.04403
4,100,2.07509
4,100,2.04862
4,100,1.22425
4,100,2.0728
4,100,2.06016
4,100,2.08603
4,100,2.10276
4,100,2.09226
4,100,2.05457
4,100,1.22425
4,100,2.04805
4,100,1.22727
4,100,1.23087
4,100,1.23133
4,100,2.05119
4,100,2.08077
4,100,2.09876
4,100,1.22547
4,100,1.28881
4,100,2.07792
4,100,1.22667
4,100,2.05983
4,100,1.23395
4,100,2.06184
4,100,2.08003
4,100,1.22808
4,100,1.31907
4,100,1.24871
4,100,1.23574
4,100,1.23923
4,100,2.07798
4,100,2.08501
4,100,2.09253
4,100,1.2304
4,100,2.07512
4,100,1.22643
4,100,2.09206
4,100,1.22985
4,100,2.17011
4,100,1.22986
4,100,2.062
4,100,2.11371
4,100,2.07756
4,100,2.09118
4,100,1.22683
4,100,2.10039
4,100,2.14666
4,100,1.24841
4,100,1.22355
4,100,2.08867
4,100,1.36146
4,100,2.06034
4,100,1.27472
4,100,2.08725
4,100,1.30653
4,100,2.06886
4,100,2.07753
4,100,1.29348
4,100,1.23924
4,100,2.07098
4,100,1.22785
4,100,2.07214
4,100,1.25528
4,100,1.23341
4,100,1.23176
4,100,2.06243
4,100,1.23736
4,100,1.23673
4,100,1.22304
4,100,1.22843
4,100,1.22944
4,100,1.22448
4,100,1.26003
4,100,1.22665
4,100,1.25232
4,100,1.29715
4,100,1.22716
4,100,1.30832
4,100,2.07673
4,100,2.11772
4,100,1.23249
4,100,1.22883
4,100,2.08408
4,100,2.10453
4,100,2.06675
4,100,2.06132
4,100,2.07518
4,100,1.22366
4,100,1.23551
4,100,2.08555
4,100,1.23017
4,100,2.073
4,100,2.06449
4,100,1.23494
4,100,1.22796
4,100,2.10217
4,100,1.25258
4,100,1.2597
4,100,1.26219
4,100,2.18242
4,100,1.23193
