processes,size,time
16,100,2.17397
16,100,0.937639
16,100,1.08531
16,100,0.976233
16,100,2.2206
16,100,0.865285
16,100,2.40994
16,100,2.15033
16,100,0.911386
16,100,2.34875
16,100,2.26767
16,100,2.53095
16,100,1.16291
16,100,2.22328
16,100,2.09095
16,100,1.14264
16,100,0.962899
16,100,2.12171
16,100,1.16413
16,100,2.31949
16,100,2.20742
16,100,2.16599
16,100,1.0985
16,100,2.10742
16,100,3.45901
16,100,2.33583
16,100,2.20184
16,100,2.87049
16,100,0.916907
16,100,0.926855
16,100,0.959781
16,100,2.22679
16,100,0.964282
16,100,2.11538
16,100,3.65458
16,100,2.29519
16,100,2.32612
16,100,0.949027
16,100,0.957244
16,100,0.963969
16,100,2.33365
16,100,1.19145
16,100,1.10963
16,100,1.0722
16,100,1.07089
16,100,2.34037
16,100,1.20054
16,100,1.15798
16,100,2.38377
16,100,2.25492
16,100,0.964702
16,100,3.67722
16,100,0.991646
16,100,2.36472
16,100,1.13301
16,100,1.10409
16,100,0.931543
16,100,2.26167
16,100,2.15114
16,100,0.962318
16,100,2.09747
16,100,0.905377
16,100,3.58718
16,100,3.67396
16,100,2.41292
16,100,0.950911
16,100,1.04377
16,100,2.31504
16,100,3.66645
16,100,2.14698
16,100,1.03274
16,100,2.20648
16,100,2.39199
16,100,1.12004
16,100,1.14943
16,100,2.32989
16,100,0.962962
16,100,2.40513
16,100,0.984531
16,100,1.19449
16,100,0.976889
16,100,3.42407
16,100,3.36499
16,100,1.07045
16,100,1.12583
16,100,0.950106
16,100,0.933901
16,100,0.923474
16,100,1.14503
16,100,0.887801
16,100,2.41096
16,100,2.12557
16,100,1.00995
16,100,2.16379
16,100,0.942091
16,100,0.9368
16,100,2.53062
16,100,1.23299
16,100,5.35726
16,100,1.04183
16,100,1.37156
16,100,0.864889
16,100,2.24539
16,100,0.933934
16,100,1.19162
16,100,2.13163
16,100,0.964157
16,100,0.961223
16,100,0.933114
16,100,1.02155
16,100,2.26593
16,100,2.31707
16,100,1.00297
16,100,2.22792
16,100,3.28518
16,100,2.34354
16,100,1.09044
16,100,1.17351
16,100,0.94284
16,100,1.13639
16,100,0.962483
16,100,1.43737
16,100,1.18219
16,100,2.2764
16,100,1.09807
16,100,2.37546
16,100,2.08822
16,100,1.13463
16,100,5.70426
16,100,0.974682
16,100,2.19283
16,100,0.952197
16,100,2.33959
16,100,2.31454
16,100,2.30369
16,100,0.91709
16,100,2.12966
16,100,1.09958
16,100,1.04421
16,100,2.40631
16,100,0.907888
16,100,2.16276
16,100,1.1078
16,100,1.52001
16,100,1.11878
16,100,0.97817
16,100,1.42927
16,100,0.972913
16,100,0.998151
16,100,0.95452
16,100,1.20562
16,100,2.31049
16,100,4.04799
16,100,2.39945
16,100,0.92235
16,100,2.4151
16,100,1.11516
16,100,0.96334
16,100,1.07328
16,100,1.09749
16,100,2.24107
16,100,0.870499
16,100,1.10981
16,100,3.58237
16,100,1.36226
16,100,2.18733
16,100,2.28514
16,100,0.872691
16,100,0.93073
16,100,0.981492
16,100,0.959333
16,100,2.12208
16,100,0.97707
16,100,2.28443
16,100,0.998443
16,100,0.927126
16,100,2.34476
16,100,0.949412
16,100,3.97488
16,100,2.28881
16,100,2.17821
16,100,0.908602
16,100,1.06169
16,100,2.01639
16,100,2.17577
16,100,1.13706
16,100,0.92262
16,100,2.15044
16,100,0.892901
16,100,1.414
16,100,1.08543
16,100,0.975056
16,100,1.13741
16,100,1.38739
16,100,0.869634
16,100,3.5297
16,100,1.36736
16,100,2.26791
16,100,0.952483
16,100,0.88661
16,100,2.2109
16,100,2.15463
16,100,2.24687
16,100,3.48462
16,100,1.02429
16,100,1.08236
16,100,0.961559
16,100,3.60598
16,100,3.29317
16,100,2.3414
16,100,2.16198
16,100,2.40436
16,100,2.19664
16,100,1.3175
16,100,2.45338
16,100,2.1202
16,100,2.11748
16,100,2.21661
16,100,2.26925
16,100,1.9827
16,100,3.83881
16,100,2.17229
16,100,2.30816
16,100,1.13146
16,100,1.45616
16,100,2.50993
16,100,1.0916
16,100,1.1132
16,100,2.15223
16,100,3.89628
16,100,2.38224
16,100,1.10042
16,100,4.15643
16,100,1.18403
16,100,0.890327
16,100,2.44114
16,100,2.06403
16,100,2.33108
16,100,0.951816
16,100,0.984979
